lat,lon,country
36.79,-121.35,United States
54.73,-163.44,United States
61.58,-150.03,United States
39.17,-119.01,United States
45.82,-113.54,United States
33.21,-116.72,United States
32.4,-102.17,United States
38.49,-116.5,United States
38.43,-116.5,United States
44.01,-111.13,United States
34.05,-117.12,United States
60.45,-143.24,United States
42.87,144.94,Japan
45.37,-121.7,United States
38.79,-122.71,United States
54.31,-162.78,United States
54.73,-163.45,United States
32.36,-102.17,United States
-7.21,111.1,Indonesia
61.36,-147.89,United States
33.47,-116.51,United States
35.89,-117.71,United States
60.45,-143.26,United States
51.37,-179.17,United States
46.2,-122.34,United States
36.62,-121.2,United States
32.27,-103.3,United States
54.72,-163.42,United States
51.93,179.58,United States
32.2,-101.42,United States
36.72,-115.59,United States
39.5,-122.01,United States
61.04,-152.35,United States
24.67,94.87,Myanmar
59.85,-150.85,United States
54.76,-163.45,United States
62.02,-152.18,United States
-22.41,-68.65,Chile
33.96,-118.2,United States
31.61,-104.0,United States
39.57,-123.56,United States
37.3,-122.09,United States
44.48,-115.18,United States
31.79,-101.68,United States
32.16,-101.71,United States
60.16,-153.26,United States
35.31,-118.6,United States
-8.55,122.78,Indonesia
29.33,129.44,Japan
54.72,-163.5,United States
60.13,-153.03,United States
36.0,-116.15,United States
32.15,-101.85,United States
46.39,-119.62,United States
37.32,-122.08,United States
46.4,-119.61,United States
31.67,-104.32,United States
39.05,-123.36,United States
32.26,-101.94,United States
39.72,-123.48,United States
46.28,-122.23,United States
6.1,126.18,Philippines
54.71,-163.43,United States
46.28,-122.22,United States
31.62,-104.36,United States
34.19,-117.39,United States
31.43,-103.94,United States
37.33,-117.89,United States
54.76,-163.82,United States
60.81,-151.22,United States
37.15,-114.77,United States
37.16,-114.78,United States
34.08,-117.49,United States
32.36,-102.19,United States
54.75,-163.45,United States
61.07,-152.47,United States
61.34,-152.0,United States
62.75,-151.85,United States
60.44,-143.25,United States
32.42,-101.39,United States
32.37,-102.16,United States
-8.52,118.32,Indonesia
52.12,-176.26,United States
60.49,-152.88,United States
31.61,-104.26,United States
33.11,-116.05,United States
61.11,-150.83,United States
48.43,-122.6,United States
62.94,-151.14,United States
63.96,-148.9,United States
51.73,-178.81,United States
53.26,-167.08,United States
31.66,-104.29,United States
32.1,-101.0,United States
61.01,-150.42,United States
58.3,-154.65,United States
45.65,-113.58,United States
32.84,-115.62,United States
9.67,-84.25,Costa Rica
31.69,-104.36,United States
61.67,-151.91,United States
54.78,-163.46,United States
51.52,179.5,United States
54.75,-163.46,United States
37.29,-122.11,United States
54.73,-163.47,United States
36.47,-121.05,United States
32.44,-115.2,Mexico
60.16,-150.07,United States
60.46,-152.81,United States
33.58,-117.25,United States
38.8,-122.73,United States
33.45,-116.4,United States
60.09,-152.51,United States
61.71,-146.43,United States
31.6,-104.47,United States
31.55,-104.12,United States
34.06,-117.27,United States
58.81,-153.61,United States
36.49,-121.05,United States
31.5,-103.88,United States
62.23,-151.35,United States
45.42,-122.83,United States
58.19,-155.34,United States
62.62,-151.04,United States
35.68,-117.48,United States
36.02,-117.84,United States
36.03,-117.82,United States
43.46,-110.97,United States
33.0,-116.44,United States
38.85,-122.88,United States
31.97,-101.97,United States
-31.71,-71.76,Chile
39.3,-122.79,United States
39.62,-119.39,United States
52.08,-176.17,United States
31.54,-104.14,United States
34.16,-117.03,United States
63.35,-145.38,United States
36.48,-121.04,United States
60.86,-151.11,United States
33.99,-117.22,United States
63.49,-150.17,United States
46.73,-122.04,United States
29.29,129.69,Japan
29.35,129.48,Japan
60.9,-151.39,United States
19.35,-155.22,United States
54.66,-159.71,United States
46.46,-122.28,United States
29.3,129.49,Japan
60.37,-145.35,United States
54.79,-159.88,United States
29.36,129.4,Japan
54.25,-164.48,United States
44.27,83.38,China
52.04,-176.18,United States
32.12,-101.05,United States
33.95,-117.05,United States
34.03,-118.45,United States
52.06,-172.44,United States
19.98,-155.45,United States
54.79,-163.45,United States
6.91,-73.12,Colombia
34.17,-116.05,United States
58.97,-153.93,United States
63.17,-150.4,United States
60.13,-153.88,United States
58.51,-153.65,United States
36.49,-115.46,United States
54.73,-163.46,United States
51.8,-178.79,United States
59.75,-153.8,United States
33.99,-117.21,United States
54.74,-163.46,United States
33.72,-117.48,United States
19.01,-155.42,United States
54.74,-163.47,United States
39.39,-117.46,United States
18.25,-68.42,Dominican Republic
54.71,-163.41,United States
51.81,-178.84,United States
-5.48,-76.96,Peru
-9.85,160.09,Solomon Islands
53.68,-166.32,United States
64.71,-139.44,Canada
61.22,-147.56,United States
32.4,-101.61,United States
-21.19,-178.82,Fiji
19.41,-155.47,United States
60.49,-152.73,United States
33.63,-117.9,United States
46.54,-122.37,United States
31.22,-103.52,United States
31.23,-103.5,United States
35.97,-118.34,United States
31.7,-104.16,United States
35.78,-117.65,United States
38.26,-118.35,United States
57.07,-156.72,United States
43.66,146.96,Russia
36.69,-116.28,United States
69.64,-145.34,United States
54.15,-164.64,United States
39.41,-119.9,United States
35.98,-117.85,United States
37.64,-118.86,United States
18.24,-66.42,United States
54.73,-163.48,United States
56.63,-156.61,United States
39.67,-111.31,United States
59.77,-153.26,United States
-4.07,141.92,Papua New Guinea
32.1,-102.17,United States
60.06,-152.57,United States
46.1,-122.09,United States
60.42,-152.42,United States
35.32,-118.56,United States
55.37,-162.06,United States
34.12,-116.87,United States
36.54,-121.1,United States
36.61,-121.25,United States
39.62,-111.24,United States
44.24,-114.06,United States
36.62,-115.75,United States
51.97,178.37,United States
29.34,129.54,Japan
29.36,129.46,Japan
33.69,-116.8,United States
60.5,-152.77,United States
61.16,-151.56,United States
29.35,129.39,Japan
33.72,-116.83,United States
29.37,129.44,Japan
29.42,129.33,Japan
51.99,178.41,United States
46.39,-119.61,United States
19.3,-155.21,United States
51.97,178.36,United States
35.64,-117.45,United States
51.77,-178.78,United States
62.75,-150.26,United States
51.98,178.4,United States
51.79,-179.05,United States
18.49,-68.81,Dominican Republic
39.28,-123.41,United States
12.85,-87.43,Nicaragua
48.1,-123.24,United States
62.74,-150.56,United States
33.5,-116.78,United States
33.98,-116.92,United States
52.0,178.41,United States
37.41,-118.57,United States
60.36,-152.81,United States
51.93,179.6,United States
51.31,-179.18,United States
40.58,-122.32,United States
32.83,-115.61,United States
5.33,125.98,Indonesia
61.28,-150.35,United States
-5.86,150.09,Papua New Guinea
53.93,-166.55,United States
36.85,-121.57,United States
33.57,-117.86,United States
46.24,-122.09,United States
32.14,-101.08,United States
33.32,-116.32,United States
37.32,-122.13,United States
52.07,-176.15,United States
33.65,-116.68,United States
52.83,-169.95,United States
2.05,125.33,Indonesia
39.0,-111.42,United States
33.8,-116.19,United States
32.8,-115.82,United States
35.67,-117.54,United States
51.85,-176.89,United States
38.09,-118.84,United States
58.3,-154.93,United States
47.4,-124.28,United States
39.03,-118.84,United States
32.41,-115.21,Mexico
51.84,-176.89,United States
53.71,-167.17,United States
39.29,-99.75,United States
39.13,-100.07,United States
51.86,-176.89,United States
39.3,-99.84,United States
36.01,-117.86,United States
51.77,-178.94,United States
51.81,178.63,United States
39.26,-99.81,United States
39.29,-99.78,United States
6.09,94.92,Indonesia
6.1,94.99,Indonesia
6.15,95.08,Indonesia
60.31,-141.04,United States
60.06,-153.0,United States
39.28,-99.79,United States
47.6,-123.89,United States
35.69,-117.51,United States
6.23,95.13,Indonesia
32.86,-100.93,United States
46.36,-111.06,United States
-18.89,-69.12,Chile
39.32,-99.76,United States
58.27,-154.96,United States
58.73,-152.71,United States
33.93,-117.09,United States
46.75,20.08,Hungary
55.51,-159.94,United States
31.74,-104.15,United States
51.03,-179.0,United States
-9.53,119.85,Indonesia
37.48,-118.79,United States
62.49,-149.14,United States
63.05,-149.65,United States
60.02,-152.47,United States
33.48,-116.47,United States
36.92,-112.49,United States
36.56,-89.6,United States
36.93,-112.47,United States
55.07,-159.86,United States
32.33,-101.09,United States
33.68,-116.75,United States
38.44,-116.51,United States
51.63,178.7,United States
38.78,-122.78,United States
29.28,129.41,Japan
-21.28,-68.64,Chile
34.82,-97.72,United States
51.58,178.7,United States
62.89,-151.27,United States
17.94,-68.53,Dominican Republic
18.02,-66.75,United States
35.18,-118.24,United States
54.96,-162.87,United States
35.72,-117.57,United States
51.9,-173.32,United States
57.41,-155.7,United States
33.82,-82.1,United States
46.2,-122.2,United States
35.66,-117.54,United States
34.23,-117.49,United States
36.6,-121.21,United States
54.5,-161.84,United States
55.51,-159.98,United States
-24.79,-70.21,Chile
37.3,-122.1,United States
-6.09,129.92,Indonesia
54.24,-164.48,United States
60.36,-143.17,United States
17.93,-66.87,United States
38.17,-116.74,United States
39.49,-111.93,United States
39.29,-99.71,United States
39.3,-99.81,United States
44.33,-115.17,United States
58.74,-158.61,United States
33.03,-116.33,United States
31.52,-104.03,United States
54.61,-163.47,United States
40.9,-121.91,United States
33.51,-116.68,United States
38.44,-116.49,United States
32.15,-115.2,Mexico
17.96,-66.99,United States
63.01,-150.96,United States
34.19,-117.76,United States
38.59,-122.8,United States
52.27,-174.24,United States
57.74,-136.57,United States
40.77,28.31,Turkey
59.71,-153.05,United States
46.2,-122.18,United States
31.68,-104.18,United States
33.7,-116.8,United States
33.71,-116.81,United States
17.98,-66.99,United States
61.27,-152.24,United States
31.68,-104.19,United States
33.68,-118.24,United States
47.47,-112.75,United States
33.56,-118.54,United States
17.81,-66.26,United States
47.56,-114.11,United States
33.67,-118.23,United States
36.6,-121.22,United States
61.12,-151.08,United States
32.48,-115.6,Mexico
34.06,-118.93,United States
51.69,-176.17,United States
63.77,-149.26,United States
51.8,-179.07,United States
-8.0,147.54,Papua New Guinea
51.71,-179.11,United States
37.62,-118.83,United States
46.85,-121.94,United States
52.19,-174.39,United States
33.45,-116.58,United States
29.28,129.52,Japan
39.02,-118.84,United States
51.47,-177.8,United States
38.85,-122.77,United States
54.65,160.64,Russia
65.26,-148.99,United States
33.47,-116.47,United States
39.02,-123.49,United States
37.58,-112.28,United States
33.31,-116.35,United States
47.28,-122.73,United States
33.62,-118.18,United States
32.41,-115.23,Mexico
60.08,-141.31,United States
47.56,-124.11,United States
51.98,-176.18,United States
37.93,-122.08,United States
62.62,-153.0,United States
60.01,-152.45,United States
32.29,-101.26,United States
57.1,-135.75,United States
34.51,-97.19,United States
32.42,-115.22,Mexico
58.79,-137.72,United States
29.3,129.53,Japan
32.69,-115.73,United States
57.07,-135.73,United States
32.03,-116.18,Mexico
38.16,-118.18,United States
31.49,-114.33,Mexico
61.5,-149.97,United States
51.58,-176.81,United States
46.83,-119.48,United States
31.66,-104.31,United States
59.13,-152.42,United States
67.18,-155.91,United States
53.95,-166.72,United States
18.0,-67.03,United States
39.07,-123.08,United States
60.01,-152.73,United States
33.49,-116.75,United States
51.79,178.46,United States
54.71,-163.45,United States
34.16,-118.36,United States
59.15,-152.15,United States
37.92,-122.08,United States
33.47,-116.49,United States
36.87,-121.42,United States
60.23,-151.0,United States
60.09,-141.14,United States
37.04,-121.14,United States
37.49,-122.33,United States
64.56,-39.89,Greenland
61.78,-149.55,United States
54.87,-163.45,United States
61.33,-152.48,United States
46.69,-122.33,United States
37.3,-122.15,United States
51.67,-177.03,United States
32.12,-102.18,United States
48.58,-123.52,Canada
51.42,178.69,United States
60.49,-152.54,United States
46.2,-121.49,United States
29.39,129.32,Japan
33.67,-118.25,United States
53.48,-166.66,United States
60.14,-153.05,United States
47.94,-124.44,United States
66.27,-157.39,United States
34.02,-117.15,United States
32.76,-100.67,United States
19.32,-155.2,United States
33.11,-116.6,United States
32.77,-100.67,United States
51.42,-178.9,United States
58.36,-133.56,United States
54.81,-163.41,United States
63.04,-150.42,United States
54.8,-163.39,United States
58.33,-133.32,Canada
31.71,-101.72,United States
49.35,-120.48,Canada
54.7,-163.42,United States
62.89,-149.58,United States
37.93,-122.07,United States
29.36,129.49,Japan
68.52,-148.4,United States
58.35,-133.49,United States
37.92,-122.09,United States
29.27,129.63,Japan
36.06,-120.21,United States
47.56,-113.86,United States
36.84,-121.41,United States
35.75,-117.54,United States
47.47,-121.98,United States
53.61,-166.17,United States
-3.87,126.86,Indonesia
33.67,-118.24,United States
51.99,-174.67,United States
33.66,-118.23,United States
33.92,-116.73,United States
58.36,-133.55,United States
33.52,-116.73,United States
60.77,-151.29,United States
38.85,-122.89,United States
33.33,-116.79,United States
60.0,-152.93,United States
43.3,-111.07,United States
41.81,-119.66,United States
38.16,-118.16,United States
43.41,-124.2,United States
32.02,-103.8,United States
33.75,-116.79,United States
59.77,-153.08,United States
51.38,-178.93,United States
36.15,-97.19,United States
32.12,-102.19,United States
59.91,-153.24,United States
33.22,-116.08,United States
34.03,-116.32,United States
61.3,-151.58,United States
39.7,-110.83,United States
-5.42,129.71,Indonesia
39.01,-111.41,United States
17.94,-66.02,United States
47.75,-120.67,United States
39.66,-123.58,United States
51.48,-176.96,United States
38.81,-122.86,United States
36.1,-120.66,United States
33.75,-116.08,United States
33.4,-116.41,United States
60.56,-152.83,United States
35.0,-97.88,United States
55.11,-159.44,United States
34.62,-96.59,United States
60.08,-153.06,United States
52.97,-169.99,United States
35.05,-96.26,United States
33.24,-116.04,United States
51.91,-176.54,United States
33.49,-116.4,United States
31.72,-104.55,United States
31.62,-104.15,United States
31.67,-104.4,United States
33.63,-116.67,United States
58.71,-154.24,United States
29.4,129.44,Japan
39.36,-119.99,United States
36.81,-115.98,United States
17.99,-66.81,United States
-14.56,-76.56,Peru
37.53,-118.83,United States
51.32,-178.8,United States
36.99,-117.67,United States
-18.65,169.19,Vanuatu
59.93,-151.89,United States
37.34,-122.21,United States
52.16,-175.47,United States
39.63,141.9,Japan
62.98,-151.23,United States
53.59,-166.47,United States
38.05,-118.79,United States
54.57,-161.77,United States
57.06,-135.83,United States
37.5,-118.84,United States
18.24,-66.99,United States
39.82,-121.63,United States
37.37,-117.89,United States
5.94,94.92,Indonesia
33.88,-116.84,United States
33.77,-116.13,United States
33.59,-116.75,United States
6.08,94.99,Indonesia
-23.21,-67.87,Chile
38.35,-122.37,United States
37.52,-117.67,United States
52.34,-173.59,United States
56.33,-156.59,United States
58.3,-152.39,United States
29.38,129.3,Japan
57.08,-135.74,United States
31.58,131.68,Japan
37.36,-117.88,United States
31.64,-104.17,United States
55.52,-159.98,United States
51.38,179.65,United States
36.78,-116.25,United States
47.05,-122.03,United States
60.17,-152.97,United States
36.42,-96.88,United States
29.34,129.33,Japan
18.0,-66.41,United States
36.89,-121.4,United States
60.5,-151.96,United States
31.71,-104.16,United States
5.26,126.27,Indonesia
61.61,-141.06,United States
32.85,-100.53,United States
59.66,-152.9,United States
59.83,-150.94,United States
46.04,-111.74,United States
38.18,-117.84,United States
59.25,-153.05,United States
39.7,-110.84,United States
31.71,-101.73,United States
46.61,-119.79,United States
-6.53,147.63,Papua New Guinea
29.36,129.44,Japan
8.6,126.49,Philippines
31.7,-101.72,United States
33.81,-116.99,United States
61.29,-146.86,United States
37.59,-118.73,United States
35.91,-117.92,United States
56.37,-156.55,United States
61.46,-146.41,United States
49.02,-123.56,Canada
53.9,-165.31,United States
51.95,-176.8,United States
59.95,-140.78,United States
-20.61,-66.72,Bolivia
61.84,-151.77,United States
36.55,-121.14,United States
60.99,-150.48,United States
59.69,-153.4,United States
18.54,-66.14,United States
33.56,-116.71,United States
38.76,-122.74,United States
68.06,-147.97,United States
32.13,-102.18,United States
51.45,-178.63,United States
33.82,-117.48,United States
33.25,-115.54,United States
32.66,-115.91,United States
41.77,-118.28,United States
-6.8,125.22,Indonesia
34.92,-96.66,United States
34.33,-116.98,United States
62.72,-149.78,United States
63.18,-149.16,United States
51.46,-178.85,United States
39.54,-111.84,United States
44.36,-122.98,United States
60.44,-152.72,United States
39.18,-119.02,United States
34.11,-116.86,United States
62.77,-149.27,United States
54.8,-163.41,United States
33.65,-116.74,United States
60.01,-153.04,United States
37.54,-118.85,United States
61.67,-141.93,United States
37.7,-118.06,United States
54.96,-163.39,United States
46.3,-111.63,United States
63.09,-151.39,United States
59.77,-153.24,United States
53.72,-167.01,United States
55.7,-160.65,United States
46.78,-122.66,United States
57.63,-155.84,United States
47.12,-123.1,United States
36.7,-116.29,United States
69.52,-144.42,United States
55.53,-159.99,United States
33.85,-116.16,United States
60.14,-152.06,United States
32.41,-102.0,United States
59.14,-151.57,United States
68.04,-162.43,United States
38.85,-122.83,United States
46.67,-117.12,United States
46.5,-123.38,United States
33.16,-116.65,United States
55.55,-159.99,United States
34.37,-96.84,United States
55.52,-159.94,United States
47.66,-120.22,United States
34.44,-96.83,United States
35.87,-115.95,United States
18.07,-66.98,United States
37.08,-113.52,United States
63.11,-150.67,United States
51.84,-176.93,United States
37.54,-118.87,United States
39.89,-112.89,United States
51.87,-177.94,United States
36.48,-115.45,United States
31.33,-103.68,United States
37.63,-119.04,United States
33.67,-116.75,United States
39.9,-112.89,United States
29.29,129.48,Japan
34.63,-96.58,United States
34.32,-119.82,United States
35.39,-118.23,United States
33.52,-116.43,United States
37.52,-118.83,United States
47.61,-121.84,United States
-7.32,129.09,Indonesia
36.07,-117.39,United States
32.42,-102.14,United States
54.75,-163.93,United States
34.25,-117.15,United States
46.7,-121.93,United States
37.47,-118.8,United States
32.43,-102.06,United States
38.4,-115.82,United States
29.31,129.41,Japan
34.24,-117.15,United States
43.55,-110.62,United States
18.01,-66.94,United States
57.5,-154.64,United States
51.68,-176.87,United States
65.07,-152.46,United States
36.84,-104.82,United States
51.87,-173.32,United States
31.67,-104.44,United States
65.11,-152.49,United States
51.4,179.76,United States
40.52,-124.43,United States
37.56,-118.69,United States
34.15,-117.44,United States
-8.59,120.53,Indonesia
40.64,-123.2,United States
34.04,-116.76,United States
51.71,-177.35,United States
37.44,-118.65,United States
46.72,-121.88,United States
34.01,-118.33,United States
32.36,-102.1,United States
47.89,-115.56,United States
52.1,-172.72,United States
32.12,-101.51,United States
37.59,-118.79,United States
63.36,-145.39,United States
35.97,-117.98,United States
-13.61,-75.83,Peru
32.8,-115.81,United States
37.64,-122.05,United States
32.76,-100.64,United States
41.48,-109.67,United States
35.92,-117.72,United States
33.16,-116.1,United States
57.23,-136.15,United States
55.5,-159.97,United States
36.66,-121.31,United States
57.59,-155.53,United States
36.68,71.39,Afghanistan
34.18,-116.82,United States
-7.56,127.89,Indonesia
46.72,-121.94,United States
58.36,-133.57,United States
58.37,-133.57,United States
-7.32,128.93,Indonesia
51.74,-175.77,United States
40.78,-111.57,United States
61.41,-152.23,United States
36.01,-120.57,United States
29.4,129.39,Japan
36.91,-112.3,United States
68.72,-147.69,United States
33.7,-116.72,United States
51.51,-177.52,United States
61.79,-149.39,United States
33.34,-116.67,United States
33.87,-117.83,United States
29.34,129.44,Japan
45.0,-112.85,United States
63.09,-149.96,United States
29.29,129.6,Japan
-27.24,-63.21,Argentina
37.32,-117.92,United States
29.39,129.44,Japan
51.91,-177.28,United States
51.71,-178.37,United States
-21.36,-67.3,Bolivia
31.87,-101.72,United States
54.82,-162.75,United States
29.36,129.56,Japan
40.78,-111.58,United States
59.73,-153.19,United States
32.16,-101.79,United States
34.55,-97.2,United States
-4.57,125.4,Indonesia
37.41,-118.73,United States
36.89,-121.49,United States
60.58,-151.8,United States
17.97,-66.98,United States
35.97,-97.25,United States
18.25,-68.91,Dominican Republic
54.87,-163.44,United States
58.36,-133.45,United States
55.5,-159.88,United States
64.71,-149.16,United States
46.8,-112.71,United States
44.33,-124.14,United States
17.92,-66.84,United States
60.51,-148.84,United States
66.87,-163.44,United States
62.03,-149.85,United States
32.05,-103.73,United States
46.78,-111.59,United States
51.89,-177.24,United States
36.47,-115.45,United States
36.67,-116.21,United States
44.42,-110.62,United States
48.2,-122.41,United States
44.54,-68.6,United States
66.86,-163.34,United States
32.35,-102.09,United States
45.54,-112.3,United States
29.28,129.36,Japan
61.72,-149.92,United States
-9.11,125.84,East Timor
52.41,-172.45,United States
54.99,-160.55,United States
21.64,95.76,Myanmar
36.05,-89.83,United States
33.65,-116.7,United States
54.66,-162.3,United States
19.42,-155.4,United States
39.05,-123.34,United States
37.16,-121.53,United States
36.79,-121.34,United States
45.52,-112.29,United States
62.67,-150.77,United States
54.76,-163.42,United States
36.7,25.74,Greece
19.55,-155.71,United States
34.04,-117.24,United States
46.2,106.25,Mongolia
53.8,-165.78,United States
47.06,-122.53,United States
37.2,-116.31,United States
41.0,-112.08,United States
39.06,-110.58,United States
44.14,-121.36,United States
54.69,-163.38,United States
48.27,-121.93,United States
34.86,-118.97,United States
62.62,-148.98,United States
29.36,129.45,Japan
54.92,-161.52,United States
31.33,-103.69,United States
40.29,-124.48,United States
61.62,-150.45,United States
46.34,-122.81,United States
33.63,-116.69,United States
64.52,-153.28,United States
63.36,-145.53,United States
33.86,-117.51,United States
40.3,-124.48,United States
59.23,-154.6,United States
41.91,-119.62,United States
46.34,-122.37,United States
34.38,-96.8,United States
37.39,-121.72,United States
51.49,-177.81,United States
51.49,-177.79,United States
34.34,-116.88,United States
44.37,-116.08,United States
59.01,-154.16,United States
53.67,-166.02,United States
33.53,-117.08,United States
33.49,-116.89,United States
54.77,-163.43,United States
54.83,-163.44,United States
37.5,-118.79,United States
44.38,-116.11,United States
33.88,-116.99,United States
36.27,-120.31,United States
29.25,129.24,Japan
46.64,-121.65,United States
-7.33,128.84,Indonesia
56.14,-159.48,United States
36.24,-120.33,United States
41.92,-119.62,United States
29.2,129.04,Japan
37.48,-118.76,United States
36.25,-95.82,United States
54.28,-164.48,United States
33.45,-116.46,United States
40.31,-124.44,United States
37.49,-118.81,United States
44.32,-115.19,United States
32.68,-115.86,United States
29.15,129.08,Japan
46.63,-112.4,United States
37.48,-118.75,United States
48.8,-119.53,United States
66.97,-155.18,United States
29.29,129.24,Japan
47.77,-120.66,United States
39.55,-122.98,United States
51.97,-173.36,United States
61.39,-146.67,United States
35.97,-97.9,United States
51.46,-176.67,United States
18.89,-68.3,Dominican Republic
36.24,-120.32,United States
-3.78,101.85,Indonesia
33.33,-116.89,United States
54.74,-163.4,United States
31.65,-104.38,United States
19.49,-155.49,United States
47.71,-113.84,United States
31.93,-101.7,United States
35.9,-117.72,United States
46.23,-122.62,United States
33.42,-117.02,United States
31.73,-104.11,United States
47.72,-113.8,United States
51.75,-178.89,United States
47.61,-121.85,United States
60.03,-139.95,United States
47.62,-121.85,United States
51.59,-177.25,United States
51.64,179.14,United States
37.7,-121.99,United States
49.37,119.66,China
30.94,-103.21,United States
35.67,-117.52,United States
61.24,-152.35,United States
47.72,-113.79,United States
-22.95,-66.78,Argentina
35.05,68.68,Afghanistan
40.46,29.2,Turkey
2.52,127.0,Indonesia
61.72,-153.93,United States
33.55,-116.63,United States
44.34,-114.98,United States
19.4,-155.48,United States
-1.41,133.98,Indonesia
56.92,-154.02,United States
54.71,-163.4,United States
33.2,-116.0,United States
33.42,-116.65,United States
41.91,-119.61,United States
41.94,-119.62,United States
38.6,-122.8,United States
53.23,-168.69,United States
31.78,-102.0,United States
31.49,-115.61,Mexico
39.74,-110.97,United States
46.93,-112.66,United States
29.38,-97.4,United States
31.49,-115.62,Mexico
31.5,-115.61,Mexico
33.52,-116.7,United States
29.31,129.25,Japan
38.55,-119.48,United States
63.54,-149.08,United States
29.32,129.33,Japan
-17.59,-178.97,Fiji
32.12,-102.2,United States
29.24,129.24,Japan
29.15,129.48,Japan
63.14,-151.4,United States
29.23,129.22,Japan
29.29,129.15,Japan
29.21,129.26,Japan
33.38,-116.4,United States
58.11,-156.39,United States
54.74,-163.38,United States
29.24,129.27,Japan
59.8,-152.5,United States
62.22,-150.95,United States
36.49,-98.79,United States
61.97,-150.45,United States
2.99,95.92,Indonesia
63.15,-150.83,United States
32.14,-101.54,United States
32.13,-102.19,United States
18.76,-68.38,Dominican Republic
37.14,-114.04,United States
33.99,-116.83,United States
29.42,129.57,Japan
32.45,-102.14,United States
19.5,-155.26,United States
18.77,-68.25,Dominican Republic
52.93,158.88,Russia
37.34,-117.89,United States
37.63,-119.35,United States
33.49,-116.47,United States
60.17,-152.72,United States
38.67,-122.02,United States
33.14,-116.98,United States
51.31,-178.81,United States
51.41,-178.88,United States
18.01,-66.81,United States
59.54,-153.59,United States
-3.86,141.19,Papua New Guinea
34.54,-97.18,United States
33.8,-116.08,United States
31.65,-104.4,United States
51.56,-176.71,United States
47.56,-122.9,United States
40.78,-123.37,United States
33.44,-116.4,United States
35.75,-117.57,United States
40.42,-111.97,United States
51.43,-178.87,United States
38.17,-118.19,United States
61.39,-149.83,United States
61.18,-152.23,United States
29.28,129.31,Japan
33.09,-116.05,United States
51.42,-178.88,United States
53.62,-166.93,United States
-18.27,-178.14,Fiji
34.02,-116.77,United States
61.29,-152.36,United States
35.72,-97.55,United States
32.08,-101.24,United States
51.93,179.48,United States
37.06,-121.48,United States
47.71,-113.81,United States
47.71,-113.82,United States
31.64,-104.48,United States
47.56,-122.91,United States
36.4,-118.01,United States
34.7,-95.83,United States
19.27,-155.35,United States
37.28,-121.64,United States
39.13,-119.05,United States
29.35,129.49,Japan
28.38,97.35,China
54.72,-163.44,United States
49.38,-120.51,Canada
18.02,-66.88,United States
36.09,-117.91,United States
23.95,123.59,Japan
37.06,-121.49,United States
37.34,-122.18,United States
38.16,-117.83,United States
37.0,-119.8,United States
30.56,130.99,Japan
62.47,-148.42,United States
62.46,-148.25,United States
-0.92,121.93,Indonesia
33.71,-116.77,United States
-30.85,-71.23,Chile
44.96,-123.76,United States
26.61,141.94,Japan
29.34,129.4,Japan
37.28,-122.07,United States
32.98,-115.91,United States
33.01,-116.44,United States
38.5,57.18,Turkmenistan
51.9,179.59,United States
34.28,-116.7,United States
33.67,-117.23,United States
44.65,-112.52,United States
35.61,-117.38,United States
34.98,-118.19,United States
32.99,-115.9,United States
19.42,-154.98,United States
32.98,-115.9,United States
22.95,96.07,Myanmar
45.06,-111.78,United States
60.16,-153.27,United States
40.53,-123.86,United States
36.58,-117.74,United States
51.41,179.56,United States
39.99,-118.76,United States
60.02,-153.25,United States
36.05,-117.86,United States
59.86,-153.19,United States
4.55,125.82,Indonesia
41.93,-119.65,United States
41.93,-119.68,United States
57.14,-156.51,United States
33.04,-114.99,United States
34.06,-116.97,United States
37.1,-112.82,United States
38.89,-122.84,United States
61.12,-152.31,United States
34.64,-117.31,United States
62.91,-156.32,United States
-17.68,-178.71,Fiji
32.87,-100.94,United States
31.68,-104.32,United States
33.82,-116.75,United States
33.83,-117.62,United States
58.99,-153.33,United States
59.3,-153.8,United States
32.16,-101.3,United States
35.6,-95.09,United States
37.3,-122.35,United States
61.33,-152.31,United States
51.88,-177.23,United States
37.3,-122.08,United States
61.3,-152.36,United States
61.34,-152.3,United States
61.34,-152.33,United States
36.21,-121.84,United States
51.89,-177.26,United States
44.69,-110.0,United States
17.96,-67.01,United States
59.72,-152.96,United States
61.21,-152.01,United States
37.4,-117.08,United States
32.11,-101.11,United States
19.83,-155.39,United States
54.69,-163.43,United States
32.31,-101.2,United States
35.01,-119.11,United States
60.49,-152.74,United States
1.5,97.05,Indonesia
38.77,-122.75,United States
1.63,97.31,Indonesia
47.66,-120.17,United States
-6.66,148.19,Papua New Guinea
14.78,-92.37,Mexico
60.56,-152.77,United States
37.64,-122.51,United States
46.15,-111.48,United States
36.1,-117.86,United States
35.09,-119.02,United States
42.08,-111.7,United States
35.71,-117.52,United States
-4.22,133.52,Indonesia
-17.59,-178.77,Fiji
53.86,-166.91,United States
53.86,-166.92,United States
29.35,129.42,Japan
51.36,179.73,United States
51.87,-177.91,United States
46.25,-122.08,United States
37.28,-117.93,United States
34.01,-117.18,United States
59.91,-152.84,United States
33.69,-116.73,United States
39.3,-110.79,United States
34.33,-116.82,United States
60.42,-152.82,United States
40.38,29.18,Turkey
32.76,-100.68,United States
47.89,-113.42,United States
60.94,-152.29,United States
33.52,-116.71,United States
