latitude,longitude,acq_date,acq_time,brightness,confidence,frp
-17.46026,127.32465,2025-07-23,24,368.54,100,180.08
-17.47062,127.32277,2025-07-23,24,333.64,87,49.35
-18.03656,131.01422,2025-07-23,24,309.81,61,4.37
-18.02532,130.87445,2025-07-23,24,309.13,59,4.32
-18.1729,131.19458,2025-07-23,24,309.56,61,4.62
19.39492,-155.28156,2025-07-23,13,332.52,46,216.82
19.41156,-155.28563,2025-07-23,13,326.92,45,171.02
19.39838,-155.28668,2025-07-23,13,339.55,74,312.62
-7.75894,24.09575,2025-07-23,100,302.95,52,7.66
-1.3935,29.20534,2025-07-23,56,309.41,31,12.42
-7.76039,24.10518,2025-07-23,100,308.1,73,11.13
-1.4027,29.20333,2025-07-23,56,428.93,100,574.33
-7.76946,24.10383,2025-07-23,100,302.64,27,6.97
-1.40419,29.2134,2025-07-23,56,428.82,100,573.78
-1.41199,29.20202,2025-07-23,56,420.8,100,485.83
-7.19647,20.30307,2025-07-23,100,301.85,45,15.78
-1.41347,29.21191,2025-07-23,56,420.14,100,480.12
-3.81415,30.20194,2025-07-23,58,300.58,30,8.4
-7.19907,20.31948,2025-07-23,100,311.37,82,31.39
-5.16599,26.06643,2025-07-23,58,303.36,55,6.25
-7.1926,20.31372,2025-07-23,100,313.49,87,34.58
-6.48155,25.65379,2025-07-23,58,345.19,100,53.78
-7.49994,21.64862,2025-07-23,100,311.0,81,21.37
-6.48288,25.66258,2025-07-23,58,306.95,70,8.01
-6.9911,25.55558,2025-07-23,58,315.7,92,15.86
-7.93944,24.24732,2025-07-23,100,302.24,48,7.68
-8.11967,23.25851,2025-07-23,100,308.99,76,14.08
-6.9999,25.55427,2025-07-23,58,317.48,95,17.44
-7.19979,26.26583,2025-07-23,58,301.48,41,6.08
-8.10961,23.03247,2025-07-23,100,305.27,64,11.1
-8.13195,23.05044,2025-07-23,100,328.96,100,37.81
-7.0317,25.02052,2025-07-23,58,301.55,42,6.2
-8.51835,24.71546,2025-07-23,100,302.92,52,7.81
-7.28676,26.03302,2025-07-23,58,305.12,63,7.47
-7.26609,25.77538,2025-07-23,58,314.52,89,15.11
-8.35418,23.34881,2025-07-23,100,312.93,86,16.77
-7.433,24.99019,2025-07-23,58,300.17,20,6.13
-8.36351,23.34738,2025-07-23,100,301.24,39,7.87
-8.78377,23.60991,2025-07-23,100,330.9,100,36.83
-7.6359,25.34674,2025-07-23,58,304.14,59,7.3
-8.78527,23.61956,2025-07-23,100,304.94,62,9.37
-8.52741,21.91841,2025-07-23,100,305.65,65,13.37
-8.79445,23.61822,2025-07-23,100,305.66,65,10.25
-8.91706,23.81746,2025-07-23,100,303.16,54,8.68
-8.92794,23.76738,2025-07-23,100,303.17,54,8.58
-8.68826,21.76825,2025-07-23,100,302.3,48,10.38
-8.68801,21.49832,2025-07-23,100,300.88,32,9.51
-8.69003,21.51121,2025-07-23,100,317.22,95,28.93
-8.69458,21.50348,2025-07-23,100,317.98,96,30.31
-8.69667,21.51624,2025-07-23,100,303.34,55,11.59
-8.85159,20.8563,2025-07-23,100,317.57,95,33.26
-8.86257,20.85468,2025-07-23,100,316.97,94,31.7
-8.85386,20.85026,2025-07-23,100,308.51,64,18.44
-8.86719,20.86282,2025-07-23,100,311.76,72,22.21
-8.87817,20.86124,2025-07-23,100,310.8,59,20.93
-9.35175,21.87747,2025-07-23,100,310.27,80,18.56
-10.30722,27.43521,2025-07-23,100,301.71,44,8.33
-10.30869,27.44542,2025-07-23,100,300.92,35,7.49
-9.33159,20.81394,2025-07-23,100,305.33,64,17.39
-9.3339,20.82791,2025-07-23,100,303.44,55,15.14
-10.11133,25.65693,2025-07-23,100,303.69,56,6.83
-10.43083,19.6973,2025-07-23,100,305.31,43,21.54
-10.43984,19.70577,2025-07-23,100,303.28,42,19.1
9.64807,-63.53558,2025-07-23,111,314.02,88,21.09
-12.35275,-63.41717,2025-07-23,105,309.74,78,52.73
9.64404,-63.56231,2025-07-23,111,341.21,100,82.22
-12.35577,-63.42366,2025-07-23,105,309.04,76,50.93
-10.69414,-55.13331,2025-07-23,105,318.7,97,15.25
9.64201,-63.57575,2025-07-23,111,319.36,98,30.59
-9.07155,-45.07222,2025-07-23,105,313.66,88,111.93
9.61949,-63.72465,2025-07-23,111,351.92,100,125.01
9.6174,-63.73841,2025-07-23,111,316.26,93,24.9
-9.05436,-45.07529,2025-07-23,105,325.83,100,215.15
-9.06288,-45.03863,2025-07-23,105,307.71,72,71.88
9.65874,-63.53714,2025-07-23,111,306.0,34,10.93
-9.06959,-45.07922,2025-07-23,105,317.39,95,136.87
9.62407,-63.76762,2025-07-23,111,316.59,93,25.84
-9.04558,-45.04139,2025-07-23,105,303.29,40,46.47
9.62199,-63.78144,2025-07-23,111,318.5,97,29.52
9.73,-63.45982,2025-07-23,111,303.12,53,8.7
-9.05248,-45.08282,2025-07-23,105,315.39,91,120.52
9.69431,-64.21754,2025-07-23,111,308.06,73,14.67
-10.43109,-54.37672,2025-07-23,105,311.12,82,10.81
9.97756,-63.18355,2025-07-23,111,309.36,77,12.47
-9.43644,-48.85098,2025-07-23,105,304.06,58,19.37
10.06159,-64.88842,2025-07-23,111,318.16,96,35.41
-9.34029,-49.84026,2025-07-23,105,329.81,100,73.11
10.20772,-64.62097,2025-07-23,111,304.11,34,10.34
-9.34287,-49.85709,2025-07-23,105,308.0,73,20.31
-9.32843,-49.84221,2025-07-23,105,327.32,100,64.57
-10.2353,-56.76976,2025-07-23,105,302.51,50,5.78
-10.06095,-59.09079,2025-07-23,105,318.04,96,25.69
-10.06258,-59.10358,2025-07-23,105,318.81,97,26.79
-10.04002,-59.09366,2025-07-23,105,307.1,70,12.08
-7.91776,-49.63954,2025-07-23,105,305.37,64,16.94
-7.92058,-49.65794,2025-07-23,105,303.0,53,13.34
-7.19567,-45.31826,2025-07-23,105,307.45,71,71.23
-7.2024,-45.35861,2025-07-23,105,305.04,63,55.98
-7.19557,-45.32334,2025-07-23,105,309.84,78,80.28
-9.11628,-60.75417,2025-07-23,105,307.33,71,17.5
-7.22995,-49.60053,2025-07-23,107,305.43,62,18.19
-7.21737,-49.60247,2025-07-23,107,306.73,69,21.44
-6.57582,-51.10556,2025-07-23,107,305.3,64,11.13
-7.25589,-60.18105,2025-07-23,107,308.14,74,12.05
-6.55614,-56.24789,2025-07-23,107,309.92,79,8.55
-3.03664,-47.86432,2025-07-23,107,310.18,79,54.31
-3.18251,-49.44934,2025-07-23,107,322.6,100,78.12
-3.18588,-49.47205,2025-07-23,107,311.03,82,36.44
-3.16881,-49.45144,2025-07-23,107,367.59,100,436.72
-3.1722,-49.47408,2025-07-23,107,333.56,100,131.29
-3.65518,-61.65714,2025-07-23,107,305.86,62,10.72
-26.86556,-51.41873,2025-07-23,100,308.77,75,11.58
-24.13355,-54.75155,2025-07-23,102,332.09,100,43.02
-23.28733,-55.83193,2025-07-23,102,300.57,30,7.94
-22.40369,-49.79546,2025-07-23,102,305.3,64,10.63
-21.99038,-57.61174,2025-07-23,102,309.94,79,19.27
-21.41232,-54.1416,2025-07-23,102,301.83,45,6.78
-21.4136,-54.15154,2025-07-23,102,327.89,100,30.51
-21.40488,-54.14861,2025-07-23,102,311.05,82,13.33
-21.40619,-54.15853,2025-07-23,102,312.79,86,14.7
-21.44206,-54.57697,2025-07-23,102,341.32,100,54.0
-21.4434,-54.58733,2025-07-23,102,308.48,75,11.87
-20.30245,-54.08195,2025-07-23,102,301.42,41,5.7
-20.29292,-54.07938,2025-07-23,102,302.79,51,6.66
-20.56141,-58.19684,2025-07-23,102,309.18,77,20.72
-20.43915,-60.68505,2025-07-23,102,305.21,63,32.11
-20.4336,-60.6924,2025-07-23,102,305.13,52,30.28
-17.57299,-47.51615,2025-07-23,105,307.58,72,25.75
-18.66272,-55.73042,2025-07-23,105,307.68,72,10.03
-17.78248,-52.43486,2025-07-23,105,300.98,36,6.16
-18.61123,-59.02979,2025-07-23,105,310.22,79,22.36
-18.61522,-59.01804,2025-07-23,105,308.58,75,18.98
-18.61722,-59.03547,2025-07-23,105,308.08,73,18.71
-18.52592,-59.47287,2025-07-23,105,317.07,94,42.53
-18.52796,-59.49162,2025-07-23,105,303.59,56,15.22
-18.35851,-62.43413,2025-07-23,105,303.57,56,34.97
-18.05715,-59.57783,2025-07-23,105,302.48,48,11.8
-18.05918,-59.59666,2025-07-23,105,303.08,20,11.8
-18.04683,-59.59808,2025-07-23,105,314.97,90,33.06
-18.04885,-59.61703,2025-07-23,105,341.25,100,126.07
-18.05087,-59.63601,2025-07-23,105,307.25,71,19.28
-18.02018,-59.58202,2025-07-23,105,312.43,85,28.65
-18.02215,-59.60096,2025-07-23,105,316.03,92,36.03
-18.04387,-59.60415,2025-07-23,105,332.48,100,84.85
-18.04602,-59.62307,2025-07-23,105,323.97,100,56.4
-18.01708,-59.58808,2025-07-23,105,320.01,100,47.88
-18.01918,-59.60695,2025-07-23,105,304.58,61,14.57
-18.00778,-62.23961,2025-07-23,105,304.65,50,32.94
-17.98611,-62.15844,2025-07-23,105,341.56,100,248.05
-17.98899,-62.188,2025-07-23,105,360.87,100,481.18
-17.99189,-62.21779,2025-07-23,105,301.86,6,22.48
-17.74158,-59.9114,2025-07-23,105,307.06,70,21.38
-17.7437,-59.93104,2025-07-23,105,304.08,58,16.52
-17.97107,-62.16001,2025-07-23,105,334.35,100,187.16
-17.97391,-62.18957,2025-07-23,105,356.27,100,416.6
-17.97678,-62.21939,2025-07-23,105,302.4,17,24.35
-17.7809,-60.40508,2025-07-23,105,308.33,74,27.15
-17.95883,-62.19116,2025-07-23,105,315.05,90,73.46
-17.76782,-60.40674,2025-07-23,105,311.75,69,32.96
-17.69941,-59.99632,2025-07-23,105,323.97,100,65.09
-17.70148,-60.01637,2025-07-23,105,406.99,100,915.89
-17.70354,-60.03635,2025-07-23,105,323.12,100,61.96
-17.74164,-60.40983,2025-07-23,105,348.96,100,201.41
-17.77037,-60.41195,2025-07-23,105,318.12,96,49.86
-17.96044,-62.19631,2025-07-23,105,314.63,90,72.83
-17.69891,-60.00191,2025-07-23,105,368.39,100,339.49
-17.70112,-60.02192,2025-07-23,105,392.86,100,656.29
-17.74186,-60.39359,2025-07-23,105,309.61,45,27.69
-17.74419,-60.41501,2025-07-23,105,345.62,100,180.98
-17.72188,-60.33104,2025-07-23,105,315.38,91,43.34
-17.72416,-60.35216,2025-07-23,105,310.65,47,29.81
-17.70889,-60.33263,2025-07-23,105,307.79,73,26.59
-17.92663,-62.47621,2025-07-23,105,301.26,39,31.02
-17.60713,-60.48116,2025-07-23,105,305.48,64,23.6
-17.59399,-60.48268,2025-07-23,105,314.09,88,43.63
-17.53356,-60.02676,2025-07-23,105,305.63,65,18.92
-17.59684,-60.48793,2025-07-23,105,313.79,88,42.09
-17.53302,-60.03247,2025-07-23,105,305.5,65,19.17
-17.56768,-60.71457,2025-07-23,105,325.15,100,79.31
-17.57006,-60.73713,2025-07-23,105,432.57,100,1878.42
-17.57245,-60.7598,2025-07-23,105,367.01,100,389.06
-17.55431,-60.71609,2025-07-23,105,321.86,100,65.49
-17.55666,-60.73865,2025-07-23,105,446.0,100,2429.24
-17.55903,-60.76132,2025-07-23,105,369.49,100,417.51
-17.56378,-60.80698,2025-07-23,105,305.45,36,21.13
-17.61523,-61.59535,2025-07-23,105,321.33,100,91.35
-17.61782,-61.62179,2025-07-23,105,302.32,48,25.14
-16.10998,-49.95173,2025-07-23,105,365.16,100,169.94
-16.11204,-49.96449,2025-07-23,105,372.7,100,210.46
-16.10434,-49.95874,2025-07-23,105,375.18,100,226.18
-16.10636,-49.9718,2025-07-23,105,326.51,100,41.72
-17.61218,-61.60239,2025-07-23,105,323.54,100,102.32
-17.34198,-60.06691,2025-07-23,105,306.68,69,22.17
-17.29364,-60.34056,2025-07-23,105,309.4,77,29.03
-17.29504,-60.34698,2025-07-23,105,309.33,77,28.98
-17.2403,-60.83894,2025-07-23,105,355.98,100,281.62
-17.24257,-60.86162,2025-07-23,105,365.52,100,381.98
-17.24533,-60.84377,2025-07-23,105,360.54,100,327.21
-17.24777,-60.86637,2025-07-23,105,341.73,100,174.03
-17.2319,-60.84552,2025-07-23,105,323.2,100,78.56
-17.23435,-60.86834,2025-07-23,105,314.44,89,48.55
-17.20619,-61.4612,2025-07-23,105,303.26,54,22.61
-17.19205,-61.46243,2025-07-23,105,341.73,100,201.13
-17.19471,-61.48821,2025-07-23,105,340.23,100,190.1
-17.19797,-61.80636,2025-07-23,105,346.87,100,268.29
-17.20065,-61.83339,2025-07-23,105,312.84,86,57.24
-17.19585,-61.81188,2025-07-23,105,337.69,100,191.25
-16.86729,-60.35848,2025-07-23,105,335.05,100,116.73
-16.86952,-60.37928,2025-07-23,105,308.73,75,29.03
-16.79694,-60.94057,2025-07-23,105,313.18,87,41.72
-16.7992,-60.96294,2025-07-23,105,352.16,100,251.07
-16.64979,-59.69418,2025-07-23,105,311.19,82,28.42
-16.7886,-60.94777,2025-07-23,105,340.05,100,161.67
-16.79101,-60.97021,2025-07-23,105,342.31,100,177.43
-16.67162,-60.35254,2025-07-23,105,303.08,53,15.36
-16.67212,-60.35791,2025-07-23,105,303.46,55,15.23
-16.69935,-61.22213,2025-07-23,105,316.43,93,60.21
-16.66613,-61.03633,2025-07-23,105,307.32,71,31.81
-16.68071,-61.17639,2025-07-23,105,321.59,100,78.53
-16.68314,-61.19988,2025-07-23,105,315.51,91,56.53
-16.30869,-58.33883,2025-07-23,105,341.77,100,88.46
-16.3104,-58.35308,2025-07-23,105,314.16,89,24.27
-16.59071,-60.79994,2025-07-23,105,307.96,73,29.73
-16.57746,-60.80158,2025-07-23,105,322.34,100,71.02
-16.39586,-59.27908,2025-07-23,105,306.24,41,15.01
-16.55721,-60.73791,2025-07-23,105,309.59,78,33.49
-16.38414,-59.28054,2025-07-23,105,331.33,100,68.7
-16.38601,-59.29716,2025-07-23,105,313.86,46,25.33
-16.55325,-60.82666,2025-07-23,105,315.04,90,47.99
-16.55561,-60.84904,2025-07-23,105,318.13,96,58.52
-16.37241,-59.28202,2025-07-23,105,336.73,100,86.18
-16.37428,-59.29869,2025-07-23,105,317.95,65,32.48
-16.40094,-59.53783,2025-07-23,105,320.41,100,43.18
-16.53996,-60.82825,2025-07-23,105,303.53,56,20.5
-16.5423,-60.85059,2025-07-23,105,311.91,84,41.56
-16.36254,-59.30013,2025-07-23,105,309.95,21,17.76
-16.37511,-59.52348,2025-07-23,105,352.51,100,170.31
-16.377,-59.5408,2025-07-23,105,316.02,56,29.53
-16.37889,-59.55819,2025-07-23,105,334.77,100,83.43
-16.38272,-59.59339,2025-07-23,105,315.48,46,30.49
-16.36721,-59.30532,2025-07-23,105,318.86,84,35.09
-16.54386,-60.83323,2025-07-23,105,328.38,100,97.3
-16.54636,-60.8555,2025-07-23,105,315.17,91,49.86
-16.38351,-59.54568,2025-07-23,105,319.38,77,36.88
-16.38555,-59.56317,2025-07-23,105,326.27,85,54.03
-16.36753,-59.51254,2025-07-23,105,338.67,100,101.89
-16.36954,-59.52988,2025-07-23,105,376.18,100,348.45
-16.37155,-59.54726,2025-07-23,105,316.86,33,30.18
-16.37764,-59.59985,2025-07-23,105,309.56,18,19.35
-16.35757,-59.53125,2025-07-23,105,312.65,85,27.54
-16.34957,-59.56739,2025-07-23,105,314.56,49,28.76
-16.35962,-59.65576,2025-07-23,105,363.51,100,250.87
-16.36165,-59.67366,2025-07-23,105,341.8,100,120.95
-16.36364,-59.69127,2025-07-23,105,315.64,92,35.29
-14.75579,-48.23719,2025-07-23,105,301.08,37,11.29
-16.32779,-59.48223,2025-07-23,105,308.44,75,20.72
-16.34352,-59.62144,2025-07-23,105,310.67,35,20.21
-16.34957,-59.6752,2025-07-23,105,323.12,100,53.31
-16.31168,-59.55436,2025-07-23,105,311.94,84,26.79
-16.31362,-59.57182,2025-07-23,105,340.33,100,112.03
-16.31556,-59.58936,2025-07-23,105,366.61,100,270.11
-16.31751,-59.60692,2025-07-23,105,371.54,100,313.52
-16.31945,-59.62449,2025-07-23,105,306.27,39,14.8
-16.30617,-59.56123,2025-07-23,105,325.16,100,57.67
-16.30824,-59.57874,2025-07-23,105,324.14,100,55.04
-16.48829,-61.53608,2025-07-23,105,331.87,100,131.96
-16.46024,-61.53942,2025-07-23,105,332.44,100,132.27
-16.44105,-61.49102,2025-07-23,105,311.19,82,43.1
-16.44361,-61.51583,2025-07-23,105,307.79,33,30.27
-16.44619,-61.54097,2025-07-23,105,320.6,100,74.83
-16.44878,-61.56616,2025-07-23,105,314.88,56,51.66
-16.29543,-60.23817,2025-07-23,105,343.67,100,152.19
-16.29756,-60.25785,2025-07-23,105,333.13,100,101.67
-16.2946,-60.2437,2025-07-23,105,346.17,100,166.52
-16.29688,-60.26348,2025-07-23,105,314.12,89,38.07
-16.43581,-61.49702,2025-07-23,105,311.38,82,43.57
-16.38511,-61.55299,2025-07-23,105,305.18,63,27.33
-16.38776,-61.57814,2025-07-23,105,320.82,100,80.8
-16.37368,-61.57964,2025-07-23,105,324.84,100,97.34
-16.37627,-61.60457,2025-07-23,105,323.18,100,90.17
-16.4001,-61.83516,2025-07-23,105,330.05,100,137.31
-16.40281,-61.86162,2025-07-23,105,304.7,61,31.13
-16.39651,-61.94293,2025-07-23,105,305.75,65,36.68
-16.32142,-61.48463,2025-07-23,105,325.99,100,101.07
-16.2107,-60.54027,2025-07-23,105,349.11,100,199.93
-16.21286,-60.56093,2025-07-23,105,337.42,100,131.63
-16.31241,-61.53572,2025-07-23,105,307.87,71,32.86
-16.39439,-61.94975,2025-07-23,105,304.7,61,32.82
-16.32741,-61.46592,2025-07-23,105,303.11,53,23.12
-16.33006,-61.49025,2025-07-23,105,315.87,92,58.71
-16.21203,-60.54663,2025-07-23,105,359.1,100,277.85
-16.21434,-60.56726,2025-07-23,105,313.48,87,41.84
-16.32682,-61.59114,2025-07-23,105,302.73,18,19.47
-16.30745,-61.54293,2025-07-23,105,307.05,66,31.44
-16.31542,-61.61781,2025-07-23,105,319.89,99,77.63
-16.3181,-61.64309,2025-07-23,105,324.04,100,96.68
-16.30134,-61.61954,2025-07-23,105,322.42,100,88.64
-16.30399,-61.64475,2025-07-23,105,326.79,100,110.26
-16.10863,-60.43464,2025-07-23,105,334.23,100,107.17
-16.11077,-60.45491,2025-07-23,105,310.32,65,28.82
-16.10666,-60.41977,2025-07-23,105,317.24,95,45.92
-16.10894,-60.43993,2025-07-23,105,326.22,100,76.72
-16.11122,-60.46017,2025-07-23,105,304.42,60,18.85
-16.13545,-60.79544,2025-07-23,105,313.29,87,44.14
-16.13783,-60.81697,2025-07-23,105,302.76,51,19.56
-16.15722,-61.24777,2025-07-23,105,315.07,90,55.93
-16.15973,-61.27145,2025-07-23,105,305.37,64,28.57
-16.05773,-60.44596,2025-07-23,105,306.62,69,23.39
-16.01462,-60.64468,2025-07-23,105,332.96,100,111.59
-16.06567,-61.50728,2025-07-23,105,301.4,41,20.47
-15.99197,-60.9295,2025-07-23,105,309.15,77,34.51
-15.99332,-60.91229,2025-07-23,105,308.09,73,32.28
-15.9958,-60.93436,2025-07-23,105,304.01,58,22.86
-16.15899,-63.20169,2025-07-23,105,314.25,89,85.77
-15.90909,-60.87785,2025-07-23,105,311.03,82,38.27
-13.71994,-45.70853,2025-07-23,105,303.53,8,38.06
-16.00892,-61.9834,2025-07-23,105,309.14,77,45.58
-15.9125,-60.88408,2025-07-23,105,304.49,60,21.56
-16.1655,-63.20763,2025-07-23,105,306.36,68,46.84
-16.14962,-63.20923,2025-07-23,105,302.26,42,29.93
-13.7171,-45.68512,2025-07-23,105,302.59,45,38.04
-16.00659,-61.99006,2025-07-23,105,306.08,67,36.42
-13.70202,-45.68798,2025-07-23,105,302.95,52,39.43
-15.96947,-61.91463,2025-07-23,105,308.62,75,42.41
-13.66208,-45.7261,2025-07-23,105,301.4,41,34.94
-13.6494,-45.73359,2025-07-23,105,304.42,60,44.13
-15.86402,-61.77463,2025-07-23,105,301.94,45,22.03
-15.86676,-61.80048,2025-07-23,105,306.95,70,35.2
-15.7731,-61.63931,2025-07-23,105,302.05,46,21.84
-15.68654,-61.62393,2025-07-23,105,306.95,65,30.79
-15.68127,-61.6297,2025-07-23,105,301.36,13,17.0
-15.66726,-61.631,2025-07-23,105,358.13,100,346.3
-15.66992,-61.65588,2025-07-23,105,309.21,77,37.41
-15.49473,-60.76303,2025-07-23,105,302.34,48,17.45
-15.49711,-60.78423,2025-07-23,105,308.97,76,31.5
-15.44142,-61.00776,2025-07-23,105,324.28,100,78.72
-15.44372,-61.02978,2025-07-23,105,348.93,100,216.01
-15.44519,-61.01281,2025-07-23,105,337.54,100,142.58
-15.44766,-61.0348,2025-07-23,105,333.68,100,122.43
-15.43193,-61.01447,2025-07-23,105,301.7,43,18.02
-15.43436,-61.03625,2025-07-23,105,305.36,64,25.27
-15.26885,-61.43419,2025-07-23,105,318.72,97,66.38
-12.58091,-56.97968,2025-07-23,105,305.22,63,8.73
-10.63805,-45.23626,2025-07-23,105,302.34,48,41.29
-12.50198,-57.77428,2025-07-23,105,312.64,85,16.25
-12.49208,-57.77559,2025-07-23,105,306.06,67,10.22
45.053,47.28023,2025-07-23,45,344.98,100,148.75
45.04133,47.27493,2025-07-23,45,319.69,99,51.44
45.05006,47.27153,2025-07-23,45,324.03,100,63.45
45.9389,41.56622,2025-07-23,45,411.52,100,366.59
45.93661,41.57949,2025-07-23,45,367.76,100,121.83
45.92997,41.56314,2025-07-23,45,351.29,100,72.93
45.92769,41.57639,2025-07-23,45,331.7,100,35.1
45.87973,41.58228,2025-07-23,45,308.18,33,9.17
45.87081,41.57915,2025-07-23,45,321.51,100,21.48
43.88792,24.9257,2025-07-23,48,300.75,33,36.93
40.40795,30.05708,2025-07-23,48,304.17,59,15.02
35.68217,43.88725,2025-07-23,48,319.41,99,54.22
35.62482,44.02346,2025-07-23,48,306.1,47,17.07
35.68223,43.88229,2025-07-23,48,322.95,100,64.75
35.6258,44.01879,2025-07-23,48,308.0,73,23.36
34.90477,43.81166,2025-07-23,48,314.8,90,38.65
33.20478,34.28579,2025-07-23,50,309.73,68,6.0
28.66438,36.57779,2025-07-23,50,307.35,71,8.58
24.90418,121.05025,2025-07-23,149,319.35,71,17.97
24.72137,121.09848,2025-07-23,149,312.75,31,12.02
6.13703,116.35428,2025-07-23,154,308.71,56,8.75
4.98059,112.98717,2025-07-23,156,312.9,56,7.9
2.74574,112.16113,2025-07-23,156,317.37,57,10.62
1.99586,117.3881,2025-07-23,156,310.06,66,17.65
1.85403,111.75272,2025-07-23,156,310.44,59,5.35
1.47097,110.56705,2025-07-23,156,313.37,63,6.11
1.61017,109.27844,2025-07-23,156,316.89,69,9.57
1.47389,109.13357,2025-07-23,156,324.89,77,13.48
1.40356,109.17427,2025-07-23,156,339.87,90,41.31
1.40222,109.18354,2025-07-23,156,316.8,70,10.25
1.20356,109.66965,2025-07-23,156,322.87,78,15.86
45.34449,122.27379,2025-07-23,145,315.7,50,7.7
0.79225,108.93205,2025-07-23,156,339.51,90,40.82
45.34264,122.28618,2025-07-23,145,312.56,47,5.35
0.44388,109.04498,2025-07-23,156,334.02,87,30.31
44.31251,126.8271,2025-07-23,145,311.29,42,9.1
0.43541,109.0377,2025-07-23,156,312.44,51,6.17
44.1403,125.35085,2025-07-23,145,311.36,58,7.44
0.42405,108.98896,2025-07-23,156,311.79,59,5.5
44.02176,125.24979,2025-07-23,145,319.19,29,13.41
0.36828,109.05663,2025-07-23,156,314.9,66,7.45
0.32353,109.10949,2025-07-23,156,321.58,76,14.62
43.74211,125.07208,2025-07-23,145,318.82,44,12.78
0.13591,109.26311,2025-07-23,156,312.94,62,6.43
43.73525,125.05411,2025-07-23,145,331.28,82,30.69
0.13461,109.27217,2025-07-23,156,312.82,62,6.42
44.23442,121.61731,2025-07-23,145,324.44,74,13.06
-0.32942,110.30833,2025-07-23,156,308.48,53,3.73
44.23264,121.62943,2025-07-23,145,322.03,71,10.46
43.53633,124.87579,2025-07-23,145,313.51,28,9.43
-0.33068,110.31705,2025-07-23,156,314.45,68,8.23
42.54156,129.00977,2025-07-23,145,312.9,34,20.43
-0.24836,109.43221,2025-07-23,156,312.65,63,5.26
42.69789,126.0721,2025-07-23,145,313.7,41,11.71
-1.68999,103.92679,2025-07-23,158,311.64,44,16.36
42.65329,125.87231,2025-07-23,145,313.05,68,11.86
-6.00418,105.98451,2025-07-23,158,315.92,52,13.19
40.73774,122.84727,2025-07-23,147,312.71,50,7.79
-6.54591,108.09512,2025-07-23,158,309.67,52,5.61
40.73496,122.80636,2025-07-23,147,311.55,33,7.63
-7.12045,111.89365,2025-07-23,158,306.26,32,3.49
38.88086,117.79892,2025-07-23,147,312.07,21,5.9
-7.36347,112.47891,2025-07-23,158,313.18,64,9.04
35.92735,128.25725,2025-07-23,147,314.66,50,32.3
-7.54549,110.44193,2025-07-23,158,308.13,62,9.74
35.44423,128.77888,2025-07-23,147,313.53,28,38.77
-7.72482,110.93436,2025-07-23,158,304.42,49,5.48
36.4365,120.3398,2025-07-23,147,314.24,49,7.58
34.75787,126.43891,2025-07-23,147,315.45,0,25.86
34.27077,119.47171,2025-07-23,147,327.49,68,16.22
34.26192,119.46976,2025-07-23,147,321.21,36,8.77
34.03086,120.22638,2025-07-23,147,319.6,65,10.33
34.02902,120.23775,2025-07-23,147,321.77,72,12.9
33.78859,120.23466,2025-07-23,147,319.32,37,8.47
33.4701,119.84581,2025-07-23,149,318.06,12,8.24
33.61231,116.57909,2025-07-23,149,316.99,33,4.87
32.89679,120.28556,2025-07-23,149,319.65,42,9.12
32.87161,120.43734,2025-07-23,149,318.51,37,10.09
32.82253,120.34667,2025-07-23,149,317.12,54,9.85
32.85491,120.09066,2025-07-23,149,314.32,54,6.51
32.74972,120.45811,2025-07-23,149,316.53,63,8.36
32.76586,120.18345,2025-07-23,149,322.91,66,13.93
32.81146,119.66796,2025-07-23,149,316.27,51,7.43
32.7313,120.10423,2025-07-23,149,328.21,57,17.45
32.6655,120.50027,2025-07-23,149,315.45,60,7.67
32.71033,120.18842,2025-07-23,149,318.54,68,10.66
32.62718,120.12791,2025-07-23,149,314.53,53,6.35
32.54179,120.53371,2025-07-23,149,320.47,35,9.08
32.53244,120.53156,2025-07-23,149,321.08,44,9.82
32.5551,120.21935,2025-07-23,149,313.24,37,7.71
32.61087,119.76075,2025-07-23,149,316.12,57,8.64
32.4957,120.46135,2025-07-23,149,317.38,43,7.28
32.50166,120.21275,2025-07-23,149,318.31,61,12.6
32.46507,120.14455,2025-07-23,149,320.5,56,13.23
32.12605,120.297,2025-07-23,149,316.68,55,9.72
32.20761,119.73327,2025-07-23,149,316.34,49,7.18
32.18962,119.84566,2025-07-23,149,318.57,39,9.03
32.16768,119.74768,2025-07-23,149,314.66,45,5.77
32.00313,120.07024,2025-07-23,149,317.74,58,7.93
31.89595,120.05787,2025-07-23,149,318.27,43,7.58
31.87901,120.16238,2025-07-23,149,319.48,63,10.6
31.85309,120.14449,2025-07-23,149,318.6,64,10.06
31.8358,120.24988,2025-07-23,149,321.67,49,10.61
31.81476,120.31865,2025-07-23,149,320.71,69,11.36
31.8128,120.33051,2025-07-23,149,321.32,70,11.72
31.88334,119.84177,2025-07-23,149,318.93,42,10.07
31.80785,120.2436,2025-07-23,149,321.77,63,10.67
31.82369,120.08974,2025-07-23,149,320.17,44,9.94
31.81303,119.87868,2025-07-23,149,314.9,33,7.66
31.7527,120.24925,2025-07-23,149,320.3,37,8.72
31.71496,120.02924,2025-07-23,149,316.92,17,9.29
31.6982,120.07351,2025-07-23,149,318.62,38,9.58
31.78686,119.46179,2025-07-23,149,318.62,65,9.51
31.65124,120.184,2025-07-23,149,317.41,47,9.86
